price,name,location,zip_code,beds,baths,size,units,phone,image_url,property_url,latitude,longitude,description,amenity,data_source
875,Easy Commute🚗 to Downtown Pittsburgh - apts/housing for rent - apartment rent - craigslist,"1635 Ardmore Blvd, Forest Hills, PA 15221",15221.0,2,1.0,0.0,,,https://images.craigslist.org/01515_tqX3qfJeqo_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-easy-commute-to-downtown/7791627624.html,40.428797,-79.863198,,"monthly, laundry in bldg, off-street parking",craigslist
725,Just 30 Minutes to Downtown🏢🏨 Pittsburgh!!! - apts/housing for rent - apartment rent - craigslist,"1345 Walnut St, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00p0p_69MpopS0nEe_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/north-versailles-just-30-minutes-to/7791627312.html,40.37453,-79.799077,,"monthly, laundry in bldg, off-street parking",craigslist
1349,BRYANT LOFTS 😉Fall Special...2nd Month Free - apts/housing for rent - apartment rent - craigslist,"5700 Bryant Street, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00o0o_dHPaZ2OJzMP_1320MM_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bryant-lofts-fall-special2nd/7791627149.html,40.476468,-79.921973,,"monthly, laundry in bldg, off-street parking",craigslist
1349,2nd Month Free.....Taking Applications NOW!!! - apts/housing for rent - apartment rent - craigslist,"5700 Bryant Street, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00101_8TYEetDgrjD_1320MM_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2nd-month-freetaking/7791627040.html,40.476468,-79.921973,,"monthly, laundry in bldg, off-street parking",craigslist
1349,1 month Free Rent....📞Call For a TOUR!!! - apts/housing for rent - apartment rent - craigslist,"5700 Bryant Street, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00p0p_a3JqJ6i5U1L_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-month-free-rentcall-for-tour/7791626907.html,40.476468,-79.921973,,"monthly, laundry in bldg, off-street parking",craigslist
1349,Save Some Cash For the Holidays....2nd Month Free!!!! - apts/housing for rent - apartment rent - craigslist,"5700 Bryant Street, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00O0O_YBlsW3aBOy_1320MM_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-save-some-cash-for-the/7791626792.html,40.476468,-79.921973,,"monthly, laundry in bldg, off-street parking",craigslist
1199,Walking Distance to Grocery...Shopping and Dining!!!! - apts/housing for rent - apartment rent - craigslist,"5722 Baum Boulevard, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00j0j_8Nc69BS8mvj_0aU0f5_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-walking-distance-to/7791626611.html,40.458568,-79.933273,,"monthly, laundry on site, street parking",craigslist
899,"Renovated One Bedroom, Original Hardwood Floors, New Windows - apts/housing for rent - apartment rent - craigslist","Wood Street, Pittsburgh, PA 15221",15221.0,1,1.0,580.0,,,https://images.craigslist.org/00E0E_akrsAHb3eOJ_0wg0lv_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-renovated-one-bedroom/7786005786.html,40.441832,-79.885551,,"monthly, laundry on site, street parking",craigslist
1135,"Bike share onsite, Zipcar Onsite, Hardwood Flooring - apts/housing for rent - apartment rent - craigslist","625 Stanwix Street, Pittsburgh, PA 15222",15222.0,2,1.0,465.0,,,https://images.craigslist.org/00H0H_5kKiMzXZEds_0d40hq_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bike-share-onsite-zipcar/7788736583.html,40.4001,-80.0161,,"monthly, laundry in bldg, street parking",craigslist
734,"Perfect Location, Walk In Closets, Heat Included - apts/housing for rent - apartment rent - craigslist","255 East Ohio Street, Pittsburgh, PA 15212",15212.0,2,1.0,576.0,,,https://images.craigslist.org/00707_cE8ZxjMHSC8_0ac07F_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-perfect-location-walk-in/7791624162.html,40.452119,-80.003016,,"monthly, laundry on site, off-street parking",craigslist
869,"Stylish Features, Near Parks and Recreation, Laundry On Site - apts/housing for rent - apartment rent - craigslist","255 East Ohio Street, Pittsburgh, PA 15212",15212.0,3,1.0,726.0,,,https://images.craigslist.org/00707_cE8ZxjMHSC8_0ac07F_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stylish-features-near-parks/7791623917.html,40.452119,-80.003016,,"monthly, w/d hookups, off-street parking",craigslist
1425,"Located in Pittsburgh, 2BD 1BA, Free Wi-Fi in Common Areas - apts/housing for rent - apartment rent - craigslist","7 Dorchester Drive, Pittsburgh, PA 15241",15241.0,2,1.0,860.0,,,https://images.craigslist.org/01313_fsQWLItgGUU_0uY0kE_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-located-in-pittsburgh-2bd/7788755091.html,40.3323,-80.081,,"monthly, laundry in bldg, off-street parking",craigslist
734,"Leasing Now, Linen Closets, Private Patio - apts/housing for rent - apartment rent - craigslist","255 East Ohio Street, Pittsburgh, PA 15212",15212.0,2,1.0,576.0,,,https://images.craigslist.org/00707_cE8ZxjMHSC8_0ac07F_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-leasing-now-linen-closets/7791623810.html,40.452119,-80.003016,,"monthly, laundry on site, off-street parking",craigslist
1249,Renovated and waiting for a NEW TENANT - apts/housing for rent - apartment rent - craigslist,"5722 Baum Boulevard, Pittsburgh, PA 15206",15206.0,1,1.0,0.0,,,https://images.craigslist.org/00X0X_eTZt1RM1Svf_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-renovated-and-waiting-for/7791623682.html,40.458568,-79.933273,,"monthly, laundry on site, street parking",craigslist
3200,Shady Side Luxurious 2Bed 2.5Bath - 6111-501 - apts/housing for rent - apartment rent - craigslist,"Emerson Street, Pittsburgh, PA 15232",15232.0,2,3.0,0.0,,,https://images.craigslist.org/00k0k_fJykeTpRvFY_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shady-side-luxurious-2bed/7791623451.html,40.452968,-79.922473,,"monthly, w/d in unit, attached garage",craigslist
1299,Location is the Key🗝️🗝️🗝️ - apts/housing for rent - apartment rent - craigslist,"5722 Baum Boulevard, Pittsburgh, PA 15206",15206.0,2,1.0,0.0,,,https://images.craigslist.org/00P0P_2G8V73TVuTR_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-location-is-the-key/7791623383.html,40.458568,-79.933273,,"monthly, laundry on site, street parking",craigslist
950,"Ideal Location, Clothes Care Center, Fully Equipped Kitchen - apts/housing for rent - apartment rent - craigslist","100 Grant Ave, Duquesne, PA 15110",15110.0,0,1.0,1.0,,,https://images.craigslist.org/00q0q_aOIA9hEQptB_0h30cY_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/duquesne-ideal-location-clothes-care/7791623297.html,40.373581,-79.846266,,"monthly, laundry on site, off-street parking",craigslist
1299,Fall Special...Call Before this is GONE>>>GONE>>>GONE - apts/housing for rent - apartment rent - craigslist,"5722 Baum Boulevard, Pittsburgh, PA 15206",15206.0,2,1.0,0.0,,,https://images.craigslist.org/01111_1afpNjKFIKX_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fall-specialcall-before-this/7791623170.html,40.458568,-79.933273,,"monthly, laundry on site, street parking",craigslist
1299,Call☎️Tour😍Apply🖊️Move into Your New Home🏘️ - apts/housing for rent - apartment rent - craigslist,"5722 Baum Boulevard, Pittsburgh, PA 15206",15206.0,2,1.0,0.0,,,https://images.craigslist.org/00D0D_i37IfpMyRBY_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-calltourapplymove-into-your/7791622629.html,40.458568,-79.933273,,"monthly, laundry on site, street parking",craigslist
959,"Laundry Suites, Elevator, Controlled Access - apts/housing for rent - apartment rent - craigslist","1 3rd Ave, Carnegie, PA 15106",15106.0,1,1.0,557.0,,,https://images.craigslist.org/00o0o_doShvQxr3mA_0jm0ew_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/carnegie-laundry-suites-elevator/7791622583.html,40.405333,-80.088281,,"monthly, laundry on site, off-street parking",craigslist
725,See 👀 Yourself Living HERE!!!! - apts/housing for rent - apartment rent - craigslist,"1345 Walnut St, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00c0c_jMuybgXyspt_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/north-versailles-see-yourself-living/7791621784.html,40.37453,-79.799077,,"monthly, laundry in bldg, off-street parking",craigslist
700,"Comfy🥰 and Cozy😍, just Right for YOU! - apts/housing for rent - apartment rent - craigslist","1345 Walnut Street, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00707_fJ432pTQLdS_0lM0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/north-versailles-comfy-and-cozy-just/7791621683.html,40.37453,-79.799077,,"monthly, laundry in bldg, off-street parking",craigslist
700,WHAT A DEAL!!! Call For a Tour TODAY!! - apts/housing for rent - apartment rent - craigslist,"1345 Walnut Street, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00G0G_4LW6scKbtVi_0t20CI_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/north-versailles-what-deal-call-for/7791621280.html,40.37453,-79.799077,,"monthly, laundry in bldg, off-street parking",craigslist
869,What a FIND 🧐🥳 Call for your TOUR TODAY ☎️🎉 - apts/housing for rent - apartment rent - craigslist,"506 Third Street, North Versailles, PA 15137",15137.0,2,1.0,0.0,,,https://images.craigslist.org/00j0j_7C1LxnFyZm6_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-what-find-call-for/7791620914.html,40.38253,-79.803265,,"monthly, laundry in bldg, off-street parking",craigslist
870,Imagine Cooking🍳 in this updated KITCHEN!!!! - apts/housing for rent - apartment rent - craigslist,"506 Third St, North Versailles, PA 15137",15137.0,2,1.0,0.0,,,https://images.craigslist.org/00S0S_9hW0S7DvMeI_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-imagine-cooking-in/7791620680.html,40.38253,-79.803265,,"monthly, laundry in bldg, off-street parking",craigslist
1772,"Open Concept Floorplans, Plank Flooring, Bike Storage - apts/housing for rent - apartment rent - craigslist","434 Fifth Ave, Pittsburgh, PA 15219",15219.0,1,1.0,830.0,,,https://images.craigslist.org/00W0W_8P0cPvOkCU6_0qs0ew_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-open-concept-floorplans/7791620667.html,40.439484,-79.998334,,"monthly, laundry in bldg, attached garage",craigslist
1099,🌻 🌞Make This Stunning 2 BR Your New Home🌞🌻 - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,2,1.0,0.0,,,https://images.craigslist.org/00Z0Z_ePLw5Vt2SkA_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-make-this-stunning-br-your/7791619934.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
899,Make This Apartment🏡 Your New Home - apts/housing for rent - apartment rent - craigslist,"7002 Helen Street, Bethel Park, PA 15102",15102.0,1,1.0,0.0,,,https://images.craigslist.org/00I0I_e55522hw77A_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-make-this-apartment-your-new/7791619842.html,40.293963,-80.029092,,"monthly, laundry in bldg, off-street parking",craigslist
835,Great Location...even better Apartment👍👍👍 - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,1,1.0,0.0,,,https://images.craigslist.org/00A0A_eQttuSqOKHv_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-great-locationeven-better/7791619637.html,40.677893,-80.304278,,"monthly, laundry on site, off-street parking",craigslist
835,Available For a November MOVE IN - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,1,1.0,0.0,,,https://images.craigslist.org/00z0z_9Dv1iIHzSGL_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-available-for-november-move-in/7791619459.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
835,Pick up the Phone Before this is GONE!GONE!GONE!📞👀😺 - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,1,1.0,0.0,,,https://images.craigslist.org/00h0h_jb8N1KAhgyB_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-pick-up-the-phone-before-this-is/7791618978.html,40.677893,-80.304278,,"monthly, laundry on site, off-street parking",craigslist
835,Today is the DAY!!! Call to Schedule a TOUR👀 - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,1,1.0,0.0,,,https://images.craigslist.org/00J0J_lI91aajDLeF_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-today-is-the-day-call-to/7791618069.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
999,"Sooo Much Space..Plenty of Closets and Cabinet Storage,,,Call Today - apts/housing for rent - apartment rent -...","151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,0.0,,,https://images.craigslist.org/00H0H_d2IBLY6xyqK_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-sooo-much-spaceplenty-of-closets/7791617872.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
870,💲2 Br For THIS Price??? 🤩 Call for your TOUR TODAY ☎️🎉 - apts/housing for rent - apartment rent - craigslist,"506 Third St, North Versailles, PA 15137",15137.0,2,1.0,0.0,,,https://images.craigslist.org/01414_ghOICHY69bu_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-br-for-this-price-call/7791617565.html,40.38253,-79.803265,,"monthly, laundry in bldg, off-street parking",craigslist
699,This CUTE 🥰 and COZY ☺️ apartment is waiting for YOU! CALL TODAY ☎️ - apts/housing for rent - apartment rent -...,"1954 Amato Dr, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00808_cYQTpCRnuR6_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/wilmerding-this-cute-and-cozy-apartment/7791617112.html,40.36391,-79.775617,,"monthly, laundry in bldg, off-street parking",craigslist
700,Call Before this Rare Opportunity is Gone📞📞📞 - apts/housing for rent - apartment rent - craigslist,"1954 Amato Dr, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/01515_httqnk7T6hl_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/wilmerding-call-before-this-rare/7791616932.html,40.36391,-79.775617,,"monthly, laundry in bldg, off-street parking",craigslist
699,Don't Let This 1BR With A VIEW 🌊 SLIP AWAY 🌊 - apts/housing for rent - apartment rent - craigslist,"1954 Amato Dr, North Versailles, PA 15137",15137.0,1,1.0,0.0,,,https://images.craigslist.org/00101_jUe0NLa26I4_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/wilmerding-dont-let-this-1br-with-view/7791616819.html,40.36391,-79.775617,,"monthly, laundry in bldg, off-street parking",craigslist
1099,Awesome 2 Br😍😌 - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,2,1.0,0.0,,,https://images.craigslist.org/00Z0Z_ePLw5Vt2SkA_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-awesome-br/7791616731.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
919,CALL NOW!! Move in ASAP!!🏃.🏃‍♀️ - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,1,1.0,0.0,,,https://images.craigslist.org/00w0w_4NoewXNgAkU_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-call-now-move-in-asap/7791616632.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
999,Great Price for a 2 Bedroom....Very spacious Place Too - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,0.0,,,https://images.craigslist.org/00z0z_9Dv1iIHzSGL_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-great-price-for-2-bedroomvery/7791616398.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
899,Stunning 1 Bedroom 🌈 - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,1,1.0,0.0,,,https://images.craigslist.org/00k0k_dwGnxGNFKz0_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-stunning-bedroom/7791616389.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
999,Very Large ROOMS!!! Cat Friendly - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,0.0,,,https://images.craigslist.org/00909_eoGjnvDt9q0_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-very-large-rooms-cat-friendly/7791616309.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
999,CALL NOW☎.......Don't miss This 🍁🍂🍁Fall Special!!!👀 - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,1080.0,,,https://images.craigslist.org/00A0A_eQttuSqOKHv_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-call-nowdont-miss-this-fall/7791616228.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
999,Pick up the Phone☎️ and Call Today - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,0.0,,,https://images.craigslist.org/00O0O_8qQhVzq8jwz_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-pick-up-the-phone-and-call-today/7791616157.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
999,SAVE SOME CASH💵SECURITY DEPOSIT ✂️CUT IN Half - apts/housing for rent - apartment rent - craigslist,"151 Milne Drive, Monaca, PA 15061",15061.0,2,2.0,1080.0,,,https://images.craigslist.org/00z0z_9Dv1iIHzSGL_0t20t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/monaca-save-some-cashsecurity-deposit/7791616056.html,40.677893,-80.304278,,"monthly, laundry in bldg, off-street parking",craigslist
1372,"Community Room, On-Site Maintenance, 3BD 2BA - apts/housing for rent - apartment rent - craigslist","117 Huntingdon Village Dr, Hunker, PA 15639",15639.0,3,2.0,1246.0,,,https://images.craigslist.org/00606_397Q4gkl03N_09i06I_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/hunker-community-room-on-site/7791615499.html,40.189994,-79.599803,,"monthly, laundry on site, off-street parking",craigslist
1975,3 Bedroom Units Are Available - apts/housing for rent - apartment rent - craigslist,"309 McKee Place, Pittsburgh, PA 15213",15213.0,3,1.0,0.0,,,https://images.craigslist.org/00808_exJJhUl2OHw_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-units-are-available/7785796555.html,40.449405,-79.882451,,"monthly, laundry in bldg, street parking",craigslist
1395,All Utilities Included- Studio Apartment - apts/housing for rent - apartment rent - craigslist,"1500 Park Ln, Pittsburgh, PA 15275",15275.0,0,1.0,502.0,,,https://images.craigslist.org/01212_6BTg7tJ2sdK_0Mn0wg_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7787557826.html,40.455975,-80.188683,,"monthly, w/d in unit, off-street parking",craigslist
1044,"Contact us Today, High Speed Internet Connection, Laundry on Site - apts/housing for rent - apartment rent - craigslist","100 Grant Ave, Duquesne, PA 15110",15110.0,1,1.0,1.0,,,https://images.craigslist.org/00q0q_aOIA9hEQptB_0h30cY_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/duquesne-contact-us-today-high-speed/7791610130.html,40.373581,-79.846266,,"monthly, laundry on site, off-street parking",craigslist
950,"Move In Now, Laundry on Site , Air Conditioning - apts/housing for rent - apartment rent - craigslist","100 Grant Ave, Duquesne, PA 15110",15110.0,0,1.0,1.0,,,https://images.craigslist.org/00Y0Y_lCbFHlwNTMQ_0fD0cK_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/duquesne-move-in-now-laundry-on-site/7791609819.html,40.373581,-79.846266,,"monthly, laundry on site, off-street parking",craigslist
875,"See It Today, Move In This Weekend! - apts/housing for rent - apartment rent - craigslist","220 Hutchinson Ave, Canonsburg, PA 15317",15317.0,2,1.0,0.0,,,https://images.craigslist.org/00H0H_lwuZLPq4frY_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/strabane-see-it-today-move-in-this/7791567774.html,40.259526,-80.194339,,"monthly, laundry in bldg, off-street parking",craigslist
632,Close to major transit and buslines! Great location for commuters - apts/housing for rent - apartment rent - craigslist,"1935 Merry Pl, Indiana, PA 15701",15701.0,2,2.0,740.0,,,https://images.craigslist.org/00w0w_4caEI7PqAkp_0eN0b8_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/indiana-close-to-major-transit-and/7791607687.html,40.612489,-79.180604,,"monthly, laundry in bldg, off-street parking",craigslist
638,Just minutes from campus! - apts/housing for rent - apartment rent - craigslist,"1935 Merry Pl, Indiana, PA 15701",15701.0,2,1.0,775.0,,,https://images.craigslist.org/00o0o_iGONWB19M31_0eN09V_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/indiana-just-minutes-from-campus/7791607566.html,40.612489,-79.180604,,"monthly, laundry in bldg, off-street parking",craigslist
809,"New Kensigton Location, Close to Public Transportation, Available Now - apts/housing for rent - apartment rent -...","700 4th Ave, New Kensington, PA 15068",15068.0,1,1.0,550.0,,,https://images.craigslist.org/00s0s_kfQL2MwkCOH_0jm0cS_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/new-kensington-new-kensigton-location/7791593455.html,40.56277,-79.765346,,"monthly, laundry in bldg, off-street parking",craigslist
959,"1 BD, Clubhouse, Balcony - apts/housing for rent - apartment rent - craigslist","1 3rd Ave, Carnegie, PA 15106",15106.0,1,1.0,557.0,,,https://images.craigslist.org/00M0M_lMvKCIoRRp2_0cS09C_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/carnegie-bd-clubhouse-balcony/7791601861.html,40.405333,-80.088281,,"monthly, laundry on site, off-street parking",craigslist
2075,2 Bedroom Pano - apts/housing for rent - apartment rent - craigslist,"625 Stanwix Street, Pittsburgh, PA 15222",15222.0,2,1.0,925.0,,,https://images.craigslist.org/00v0v_14AIdstZqOL_0uY0kE_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-pano/7789817216.html,40.4477,-79.9933,,"monthly, w/d in unit, attached garage",craigslist
1976,"Stylish Kitchens, Recessed Lighting, Lounge - apts/housing for rent - apartment rent - craigslist","434 Fifth Ave, Pittsburgh, PA 15219",15219.0,1,1.0,977.0,,,https://images.craigslist.org/00u0u_bHFN1bXnwPB_0qs0ew_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stylish-kitchens-recessed/7790445920.html,40.439484,-79.998334,,"monthly, laundry in bldg, attached garage",craigslist
1099,👑 Your New Place 👑 - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,2,1.0,0.0,,,https://images.craigslist.org/00u0u_lYBas11NrXn_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-your-new-place/7791600626.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
1600,Avail 11/1 - 2BR Gr8 loc in SqHill Nr buslines! Close 2 UPMC/Pitt/CMU - apts/housing for rent - apartment rent -...,"Northumberland, Pittsburgh, PA 15217",15217.0,2,1.0,1075.0,,,https://images.craigslist.org/01212_1qapYA0hYwA_0kE0bD_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-br-gr8-loc-in-sqhill/7784114349.html,40.442468,-79.917073,,"monthly, w/d hookups, street parking",craigslist
1450,Move in 1/2! 2BR w sunroom Nr Bkry Sq! Buslines 2 Pitt/UPMC/CMU! - apts/housing for rent - apartment rent - craigslist,"Hastings, Pittsburgh, PA 15206",15206.0,2,1.0,1100.0,,,https://images.craigslist.org/00Y0Y_gACBuPisLpn_07K05a_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-in-2-2br-sunroom-nr/7790197682.html,40.454268,-79.913273,,"monthly, w/d hookups, street parking",craigslist
1016,Move in 12/1! 1BR on buslines 2 CMU/Pitt/Chatham/UPMC! Gr8 Loc! - apts/housing for rent - apartment rent - craigslist,"Covode, Pittsburgh, PA 15217",15217.0,1,1.0,400.0,,,https://images.craigslist.org/01717_1jbIQbcCBR7_0cU08B_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-in-br-on-buslines-cmu/7788456204.html,40.431869,-79.927273,,"monthly, laundry in bldg, off-street parking",craigslist
1467,"Pets Allowed, 24-Hour Availability, Patio/Balcony - apts/housing for rent - apartment rent - craigslist","401 Abbeyville Rd, Pittsburgh, PA 15228",15228.0,2,2.0,980.0,,,https://images.craigslist.org/00w0w_gTfqmmvzHuR_0d408I_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-pets-allowed-24-hour/7791595667.html,40.350699,-80.048058,,"monthly, no laundry on site, off-street parking",craigslist
899,Want it? Make it Yours! - apts/housing for rent - apartment rent - craigslist,"7002 Helen Street, Bethel Park, PA 15102",15102.0,1,1.0,0.0,,,https://images.craigslist.org/00e0e_iPzKYkl2cD6_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-want-it-make-it-yours/7791593926.html,40.293963,-80.029092,,"monthly, laundry in bldg, off-street parking",craigslist
1099,Sophisticated 2 BR 💙 🤍 ☎️ Call Today - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,2,1.0,0.0,,,https://images.craigslist.org/00u0u_lYBas11NrXn_0CI0t2_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-sophisticated-br-call-today/7791593808.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
899,📍You NEED to be HERE📍 - apts/housing for rent - apartment rent - craigslist,"6150 Library Road, Bethel Park, PA 15102",15102.0,1,1.0,0.0,,,https://images.craigslist.org/00101_kA61Ag3wsrf_0CI0pO_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/south-park-you-need-to-be-here/7791593205.html,40.296336,-80.029585,,"monthly, laundry in bldg, off-street parking",craigslist
1621,"Game Room, Lounge, Music Room - apts/housing for rent - apartment rent - craigslist","434 Fifth Ave, Pittsburgh, PA 15219",15219.0,0,1.0,549.0,,,https://images.craigslist.org/00909_eNhbmzHhKP6_0qs0ew_600x450.jpg,https://pittsburgh.craigslist.org/apa/d/pittsburgh-game-room-lounge-music-room/7791592522.html,40.439484,-79.998334,,"monthly, laundry in bldg, attached garage",craigslist
